dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
avp/wEEEElectricalApplianceType|N|||text||3|1|N|||||||||R|N|en|WEEE Electrical Appliance Type|Attribute Name Key: wEEEElectricalApplianceType<br>Category of electrical and electronic equipment containing components covered by the WEEE directive.|Horizontal|Text|78600|Left|200|Left||||Active||NULL|
avp/wEEERegistrationNumber|N|||text||35|1|N|||||||||R|N|en|WEEE Registration Number|Attribute Name Key: wEEERegistrationNumber<br>Trade item producers are required to register all items covered by the WEEE directive and communicate this number to the retailers.|Horizontal|Text|78700|Left|200|Left||||Active||NULL|
avp/wEEEElectronicWasteAmount|N|||float|23|38|15||||||||||R|N|en|WEEE Electronic Waste Amount|Attribute Name Key: wEEEElectronicWasteAmount<br>The amount of the components contained in the trade item that are covered by the WEEE directive.|Horizontal|Float|78800|Left|200|Left||||Active||NULL|
avp/wEEEElectronicWasteAmountUOM|N|||text||3|1|N|||||||||R|N|en|WEEE Electronic Waste Amount UOM|Attribute Name Key: wEEEElectronicWasteAmountUOM<br>The amount unit of measure for the components contained in the trade item that are covered by the WEEE directive.|Horizontal|Text|78900|Left|200|Left||||Active||NULL|
avp/sHCOrderDUNS|Y||100|integer||11|1||||||||||R|N|en|SHC Order DUNS|Attribute Name Key: sHCOrderDUNS<br>Vendor Order Duns that is valid for the GLN. This is retailer assigned and a supplier may have more than one order DUNS per item.|Horizontal|Integer|79000|Left|200|Left||||Active||NULL|
avp/sHCDivision|N|||integer||2|1||||||||||R|N|en|SHC Division|Attribute Name Key: sHCDivision<br>SHC Division number|Horizontal|Integer|79100|Left|200|Left||||Active||NULL|
avp/sHCCategory|N|||integer||2|1||||||||||R|N|en|SHC Category|Attribute Name Key: sHCCategory<br>SHC Category number|Horizontal|Integer|79200|Left|200|Left||||Active||NULL|
avp/amountOfMemoryIncluded|N|||integer||4|1|||M|uom|text||3|1|InfoStorageCapacityUOM|R|N|en|Amount Of Memory Included|IM: amountOfMemoryIncluded, GDSN: amountOfMemoryIncluded <br>What is the total basic memory included with the unit.|Vertical|Integer|79300|Left|200|Left|5|||Active||NULL|
avp/amplifierClass|N|||text||70|1|N|||||||||R|N|en|Amplifier Class|IM: amplifierClass, GDSN: amplifierClass <br>What percentage of the input signal is utilized that helps determine sound effeciency?|Horizontal|Text|79400|Left|200|Left||||Active||NULL|
avp/biometricSecurityFeatures|N|||text||70|1|N|||||||||R|N|en|Biometric Security Features|IM: biometricSecurityFeatures, GDSN: biometricSecurityFeatures <br>What are the Biometric Security Features that are installed on the Product?|Horizontal|Text|79500|Left|200|Left||||Active||NULL|
avp/cordlessFrequency|N|||float|7|14|7|||||||70|1|uom|R|N|en|Cordless Frequency|IM: cordlessFrequency, GDSN: cordlessFrequency <br>At what frequency does the cordless product operate?|Vertical|Float|79600|Left|200|Left|20|||Active||NULL|
avp/cordlessFrequencyUOM|N|||text||70|1|N|||||||||R|N|en|Cordless Frequency UOM|IM: cordlessFrequencyUOM, GDSN: cordlessFrequencyUOM <br>Indicates the Unit of Measure used for Cordless Frequency. Examples: MHz, GHz.|Vertical|Text|79700|Left|200|Left|20|||Active||NULL|
avp/isSubwooferBoxEnclosed|N|||text||60|1|N|NonBinaryLogicCodes||||||||R|N|en|Is Subwoofer Box Enclosed|IM: isSubwooferBoxEnclosed, GDSN: isSubwooferBoxEnclosed <br>Does the Subwoofer come enclosed in a sub box?|Horizontal|Dropdown|79800|Left|200|Left||||Active||NULL|
avp/mP3FeaturesSupported|N|||text||70|1|N|||||||||R|N|en|MP3 Features Supported|IM: mP3FeaturesSupported, GDSN: mP3FeaturesSupported <br>What additional MP3 Features are supported above and beyond being MP3 Ready or iPOD ready?|Horizontal|Text|79900|Left|200|Left||||Active||NULL|
avp/quantityOfDisplayLines|N|||integer||4|1||||||||||R|N|en|Quantity Of Display Lines|IM: quantityOfDisplayLines, GDSN: quantityOfDisplayLines <br>How many display lines can this product accommodate?|Horizontal|Integer|80000|Left|200|Left||||Active||NULL|
avp/quantityOfFrontAuxillaryInputs|N|||integer||4|1||||||||||R|N|en|Quantity Of Front Auxillary Inputs|IM: quantityOfFrontAuxillaryInputs, GDSN: quantityOfFrontAuxillaryInputs <br>How many Front Auxillary Inputs does this product have?|Horizontal|Integer|80100|Left|200|Left||||Active||NULL|
avp/quantityOfRearAuxillaryInputs|N|||integer||4|1||||||||||R|N|en|Quantity Of Rear Auxillary Inputs|IM: quantityOfRearAuxillaryInputs, GDSN: quantityOfRearAuxillaryInputs <br>How many Rear Auxillary Inputs does this product have?|Horizontal|Integer|80200|Left|200|Left||||Active||NULL|
avp/voiceCoilType|N|||text||70|1|N|||||||||R|N|en|Voice Coil Type|IM: voiceCoilType, GDSN: voiceCoilType <br>Determines what type of voice coil is attached to the subwoofer? Either Single or Dual.|Horizontal|Text|80300|Left|200|Left||||Active||NULL|
avp/mightControlOfHazardousSubstancesRegulationsApplyToTheProduct|N|||text||11|1|N|||||||||R|N|en|Might Control Of Hazardous Substances Regulations Apply To The Product|IM: mightControlOfHazardousSubstancesRegulationsApplyToTheProduct, GDSN: mightControlOfHazardousSubstancesRegulationsApplyToTheProduct <br> The product may have a (volume of) hazardous content that needs to be referenced and controlled under certain legislations; this attribute is to allow the information provider to express if the product might be subject to such controls. Code List to include the following allowed values: Yes, No, Unspecified|Horizontal|Text|80400|Left|200|Left||||Active||NULL|
avp/controlOfHazardousSubstancesDataElectronicAddress|N|||text||255|1|N|||||||||R|N|en|Control Of Hazardous Substances Data Electronic Address|IM: controlOfHazardousSubstancesDataElectronicAddress, GDSN: controlOfHazardousSubstancesDataElectronicAddress <br>Electronic address as to where to locate the ‘out of network data’ concerning the control substances can be found|Horizontal|Text|80500|Left|200|Left||||Active||NULL|
avp/waterHazardType|N|||text||35|1|N|||||||||R|N|en|Water Hazard Type|IM: waterHazardType GDSN: waterHazardType <br>A code determining the degree to which the product would pose an environmental hazard to water.|Horizontal|Text|80600|Left|200|Left||||Active||NULL|
avp/waterHazardAgencyName|N|||text||70|1|N|||||||||R|N|en|Water Hazard Agency Name|IM: waterHazardAgencyName GDSN: waterHazardAgencyName <br>An agency that manages the water hazard type codes.|Horizontal|Text|80700|Left|200|Left||||Active||NULL|
avp/bottleCapacity|N|||integer||4|1||||||||||R|N|en|Bottle Capacity|IM: bottleCapacity, GDSN: bottleCapacity<br>Indicates the Bottle Capacity of the unit (in the appliance). Values should be in range from 0 to 100.|Horizontal|Integer|80800|Left|200|Left||||Active||NULL|
avp/ePeatQualifiedLevel|N|||text||70|1|N|||||||||R|N|en|EPEAT Qualified Level|IM: ePeatQualifiedLevel, GDSN: ePeatQualifiedLevel<br>Indicates the level of EPEAT energy savings qualifications that the product has. Examples: Gold, Silver, Bronze, Not Qualified, Not Applicable.|Horizontal|Text|80900|Left|200|Left||||Active||NULL|
avp/hasSpeechRecognition|N|||text||70|1|N|||||||||R|N|en|Has Speech Recognition?|IM: hasSpeechRecognition, GDSN: hasSpeechRecognition<br>Indicates whether or not the product has Speech Recognition. Examples: Yes, No.|Horizontal|Text|81000|Left|200|Left||||Active||NULL|
avp/navigationalFeatures|Y||5|text||70|1|N|||||||||R|N|en|Navigational Features|IM: navigationalFeatures, GDSN: navigationalFeatures<br>Indicates the installed GPS Navigational Features included with the product. Exampes: Auto Sort Multiple Destinations, FM Traffic Enabled, MSN Direct Traffic Enabled, XM Nav Traffic Enabled, Lane Guidance.|Horizontal|Text|81100|Left|200|Left||||Active||NULL|
avp/quantityOfDelayedStartHours|N|||integer||4|1||||||||||R|N|en|Quantity Of Delayed Start Hours|IM: quantityOfDelayedStartHours, GDSN: quantityOfDelayedStartHours<br>Indicates the maximum number of hours that the product can delay the start of operation. Values should be in range from 0 to 59.|Horizontal|Integer|81200|Left|200|Left||||Active||NULL|
avp/publisherNameGLN|N|||text||13|13|N|||||||||R|N|en|Publisher Name GLN|IM: publisherNameGLN, GDSN: publisherNameGLN<br>The GLN of the Publisher of the Book.|Horizontal|Text|81300|Left|200|Left||||Active||NULL|
avp/publisherName|N|||text||70|1|N|||||||||R|N|en|Publisher Name|IM: publisherName, GDSN: publisherName<br>The publisher of the book.|Horizontal|Text|81400|Left|200|Left||||Active||NULL|
avp/mcdClassification|N|||text||10|1|N|McdClassificationVV||||||||R|N|en|Classification Category - Product Group|McD defined product classification. Used in conjunction with Product Classification.|Horizontal|Text|81500|Left|200|Left||||Active||NULL|
avp/scrollWheelType|Y||5|text||70|1|N|||||||||R|N|en|Scroll Wheel Type|IM: scrollWheelType, GDSN: scrollWheelType<br>What type of Scroll Wheel does the mouse have?|Horizontal|Text|81600|Left|200|Left||||Active||NULL|
avp/singleTankRunTime|N|||integer||4|1||||||||||R|N|en|Single Tank Run Time|IM: singleTankRunTime, GDSN: singleTankRunTime<br>How many hours will the product run on a Single Tank?|Horizontal|Integer|81700|Left|200|Left||||Active||NULL|
avp/hasTimedShutoff|N|||boolean|||||||||||||R|N|en|Has Timed Shutoff?|IM: hasTimedShutoff, GDSN: hasTimedShutoff<br>Does the product allow for a timed shutdown of operation after operation has initiated?|Horizontal|Boolean|81800|Left|200|Left||||Active||NULL|
avp/hasWarmingDrawer|N|||boolean|||||||||||||R|N|en|Has Warming Drawer?|IM: hasWarmingDrawer, GDSN: hasWarmingDrawer<br>Does the product have a warming drawer?|Horizontal|Boolean|81900|Left|200|Left||||Active||NULL|
avp/hasChildSafetyLock|N|||boolean|||||||||||||R|N|en|Has Child Safety Lock?|IM: hasChildSafetyLock, GDSN: hasChildSafetyLock<br>Does the product have a Child Safety Lock?|Horizontal|Boolean|82000|Left|200|Left||||Active||NULL|
avp/washCycleCapabilities|Y||10|text||70|1|N|||||||||R|N|en|Wash Cycle Capabilities|IM: washCycleCapabilities, GDSN: washCycleCapabilities<br>What wash cycle capabilities does the product have?|Horizontal|Text|82100|Left|200|Left||||Active||NULL|
avp/hasWashingSoilSensor|N|||boolean|||||||||||||R|N|en|Has Washing Soil Sensor?|IM: hasWashingSoilSensor, GDSN: hasWashingSoilSensor<br>Does the product have a sensor that measures how dirty the wash water is in order to adjust the cycle accordingly?|Horizontal|Boolean|82200|Left|200|Left||||Active||NULL|
avp/featuredCycleTypes|Y||10|text||70|1|N|||||||||R|N|en|Featured Cycle Types|IM: featuredCycleTypes, GDSN: featuredCycleTypes<br>What featured cycle types does the product have?|Horizontal|Text|82300|Left|200|Left||||Active||NULL|
avp/c4p4ItemCode|N|||text||13|1|N|||||||||R|N|en|Item Code|IM: c4p4ItemCode, GDSN: c4p4ItemCode<br>The item identifier assigned by the retailer to the vendor GTIN.|Horizontal|Text|82400|Left|200|Left||||Active||NULL|
avp/c4p4PurchasePriceStartDate|N|||date|||||||||||||R|N|en|Purchase Price Start Date|IM: c4p4PurchasePriceStartDate, GDSN: c4p4PurchasePriceStartDate<br>The start date that is associated with the retailer purchase price when selling to the retailer.|Vertical|Date|82500|Left|200|Left|20|||Active||NULL|
avp/c4p4PurchasePrice|N|||float|10|14|4||||||||||R|N|en|Purchase Price|IM: c4p4PurchasePrice, GDSN: c4p4PurchasePrice<br>The purchase price appropriate to the retailer that is assigned by the vendor to the consumer unit when selling to the retailer.|Vertical|Float|82600|Left|200|Left|20|||Active||NULL|
avp/c4p4PromotionPurchasePriceStartDate|N|||date|||||||||||||R|N|en|Promotion Purchase Price Start Date|IM: c4p4PromotionPurchasePriceStartDate, GDSN: c4p4PromotionPurchasePriceStartDate<br>The start date that is associated with the retailer Promotion purchase price when selling to the retailer.|Vertical|Date|82700|Left|200|Left|20|||Active||NULL|
avp/c4p4PromotionPurchasePriceEndDate|N|||date|||||||||||||R|N|en|Promotion Purchase Price End Date|IM: c4p4PromotionPurchasePriceEndDate, GDSN: c4p4PromotionPurchasePriceEndDate<br>The end date that is associated with the retailer Promotion purchase price when selling to the retailer.|Vertical|Date|82800|Left|200|Left|20|||Active||NULL|
avp/c4p4PromotionPurchasePrice|N|||float|10|14|4||||||||||R|N|en|Promotion Purchase Price|IM: c4p4PromotionPurchasePrice, GDSN: c4p4PromotionPurchasePrice<br>The promotion or override purchase price that is appropriate to the retailer. It is assigned by the vendor to the consumer unit when selling to the retailer.|Vertical|Float|82900|Left|200|Left|20|||Active||NULL|
avp/chemicalClass|N|||text||4|1|N|||||||||R|N|en|Chemical Class|Governmental-assigned hazardous material classification pertaining to the product.|Horizontal|Text|83000|Left|200|Left||||Active||NULL|
avp/safetyDataSheetURL|N|||text||512|1|N|||||||||R|N|en|Safety Data Sheet URL|URL of Safety Data Sheet; tied to Chemical Class Code|Horizontal|Text|83100|Left|200|Left||||Active||NULL|
avp/wrinPrefix|N|||text||5|1|N|||||||||R|N|en|WRIN Prefix|WRIN Prefix|Horizontal|Text|83200|Left|200|Left||||Active||NULL|
avp/wrinSuffix|N|||text||3|1|N|||||||||R|N|en|WRIN Suffix|WRIN Suffix|Horizontal|Text|83300|Left|200|Left||||Active||NULL|
avp/lwrinPrefix|N|||text||5|1|N|||||||||R|N|en|Local RIN Prefix|Local RIN Prefix|Horizontal|Text|83400|Left|200|Left||||Active||NULL|
avp/lwrinSuffix|N|||text||3|1|N|||||||||R|N|en|Local RIN Suffix|Local RIN Suffix|Horizontal|Text|83500|Left|200|Left||||Active||NULL|
avp/itemDescriptionPrefix|N|||text||15|1|N|||||||||R|N|en|Full WRIN Short Description|Full WRIN Short Description|Horizontal|Text|83600|Left|200|Left||||Active||NULL|
avp/itemDescriptionSuffix|N|||text||30|1|N|||||||||R|N|en|Full WRIN Long Description|Full WRIN Long Description|Horizontal|Text|83700|Left|200|Left||||Active||NULL|
avp/portionControl|N|||boolean||||N|||||||||R|N|en|Portion Control|Identifies if item requires portion control: bulk vs prepackaged.  Typically not put in a recipe if it is portion controlled|Horizontal|Boolean|83800|Left|200|Left||||Active||NULL|
avp/qualitySupplierFileNumber|N|||text||10|1|N|||||||||R|N|en|Quality Supplier File Number |Food item spec number in Merlin (7 digit number)|Horizontal|Text|83900|Left|200|Left||||Active||NULL|
avp/qualitySupplierFileVersionNumber|N|||text||10|1|N|||||||||R|N|en|Quality Supplier File Version Number |Food item spec version number in Merlin (3 digit number)|Horizontal|Text|84000|Left|200|Left||||Active||NULL|
avp/itemUsageType|N|||text||1|1|N|||||||||R|N|en|Item Usage Type|How product will be used.   The codes are:  D= Developmental, O=Optional,  S=Standard , T=Test, X=Seasonal|Horizontal|Text|84100|Left|200|Left||||Active||NULL|
avp/requestorLocale|N|||text||2|1|N|||||||||R|N|en|Where Used|Actually represents requestor, not where used since only 1 country can be entered & is not updated on a later date|Horizontal|Text|84200|Left|200|Left||||Active||NULL|
avp/servingSizeWeight|N|||text||12|1||||||||||R|N|en|Serving Size Weight|The gram weight for the recommended serving size. |Horizontal|Text|84300|Left|200|Left||||Active||NULL|
avp/nutrientValueDerivation|N|||text||70|1||NutrientValueDerivationCodeList||||||||R|N|en|Nutrient Value Derivation|The derivation of the values, percent of intake and quantity contained, provided in the nutrient class.|Horizontal|Dropdown|84400|Left|200|Left||||Active||NULL|
avp/allergenRelevantDataProvided|N|||boolean|||||||||||||R|N|en|Allergen Relevant Data Provided?|Allergen Information is populated for those values which are relevant or required to be populated on the product label or label equivalent.  All values not populated are not relevant or not required to be populated on the product label by local regulations.|Horizontal|Boolean|84500|Left|200|Left||||Active||NULL|
avp/nutrientRelevantDataProvided|N|||boolean|||||||||||||R|N|en|Nutrient Relevant Data Provided?|Nutrient Information is populated for those values which are relevant or required to be populated on the product label or label equivalent.  All values not populated are not relevant or not required to be populated on the product label by local regulations.|Horizontal|Boolean|84600|Left|200|Left||||Active||NULL|
avp/additionalCouponFamilyCode|N|||text||3|3||||||||||R|N|en|Additional Coupon Family Code|Additional code(s) assigned by the vendor to a single trade item or to families of consumer trade items that can be used by in store scanners in conjunction with a U.P.C. coupon value code for coupon value discount when the proper trade item has been purchased.|Horizontal|Text|84700|Left|200|Left||||Active||NULL|
